business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"palms-pool-cleaning-riverside","""20/08/2024""",5,"Jordan's prices cannot be matched! He is reliable and does an excellent job with his weekly services. I highly recommend him; you are sure to be pleased!","{""Friends"":0,""Location"":""Big Bear Lake, CA"",""Photos"":0,""Reviews_made"":4,""URL"":""https://www.yelp.com/user_details?userid=tgm8h6HLE4XQc7BUcwaqlg"",""Username"":""Esmeralda C.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you so much for the positive feedback! I definitely do my best to provide the best service possible. I take pride in my work and treat everyone’s pools as though they were mine!"",""Date"":""20/08/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/VpNohSDqxC12ZfoHSVgBMw/30s.jpg"",""Username"":""Jordan P.""}]",1,"","0 check-in","Palms Pool Cleaning"
"leatherneck-roofing-services-houston","""02/09/2024""",5,"I reached out to this roofing company after hurricane beryl. The other roofing company I used were booked up for two weeks. We experienced a couple of leaks in the roof (not too much water damage, thank god. They came out for a free estimate. I was racked with stress and anxiety. They eased my fears and came out the following day to fix my roof. We were very lucky it was only $1,000 to fix it. 

I appreciated the promptness, honesty, and professionalism. I'd keep this company in my back pocket after all hurricanes or strong winds.","{""Friends"":535,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/jNnS3QfE8kDWmnOWO3Wjdw/60s.jpg"",""Location"":""Houston, TX"",""Photos"":1020,""Reviews_made"":472,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=CoT2VXuqKbBb3e3cUINXTQ"",""Username"":""Rose N.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","0 check-in","Leatherneck Roofing Services"
"javier-tree-and-garden-hollywood","""30/07/2024""",3,"I mean first few weeks went well then he upped the prices and his guys simply blew leaves, racked the yard, cut the grass on the side of the street and left all within 20 mins for $100. Not really what I was expecting. I would be really clear what you want and stick to the price.","{""Friends"":5,""Location"":""London, United Kingdom"",""Photos"":0,""Reviews_made"":5,""URL"":""https://www.yelp.com/user_details?userid=_0F_e_3L8qxaC8g5iPvxgQ"",""Username"":""Lorenzo B.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Out of all the Gardner's I met I felt Javier was honest in his business and quoted fairly. I felt the fee reflected the quality. We moved into a garden that was over growing and rather than quote me a ridiculous amount upfront he simply understood that we need to chip away at it. Very happy with the service so far and he's always open to feedback also."",""Date"":""10/05/2024"",""Images"":[],""Username"":""Lorenzo B.""}]",1,"","0 check-in","Javier Tree & Garden"
"dustbusters-miami","""05/01/2024""",5,"I celebrate Christmas and New Year in Miami. I was lucky enough to have stayed at my brother's place since he was not in town. For the New Year, I had a small get-together with some old friends. My brother did leave me his cleaner's number, but she was away, and I needed a clean ASAP. I reached out to Dustbuster (love the name, btw), and they answered right away. Plus, being very professional, they gave me a quote; I thought it was a bit high, but they were the only ones that responded, so I accepted, and they came on time and did a magnificent job. I am extremely happy with the results, and it was worth every penny.","{""Friends"":54,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/yrjglQ2_CDbRusmSprpQkQ/60s.jpg"",""Location"":""Manhattan, NY"",""Photos"":65,""Reviews_made"":77,""URL"":""https://www.yelp.com/user_details?userid=gutoROs1SsXp4zTKG-RDwA"",""Username"":""Maria C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/VMkeFPlCTy-imWTqTRfpCg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/N0tP9R42Tvc3k2RR-6rAUw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you for being a great client, hope to services you again when you're back in town."",""Date"":""27/08/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/gDPb-nrzviExwUy1aXEWsA/30s.jpg"",""Username"":""Brooke M.""}]",2,"","0 check-in","Dustbusters"
"supreme-pool-tile-cleaning-la-quinta","""06/01/2024""",1,"Very unhappy with Rudy at Supreme Pool Tile Cleaning.  Setup to have him clean my pool and when I asked about a permit he stated he did not like the ""vibe"" and declined the job.  The text exchange is shown below.","{""Friends"":0,""Location"":""La Quinta, CA"",""Photos"":2,""Reviews_made"":46,""URL"":""https://www.yelp.com/user_details?userid=iK4QZAERXCpAttVZsOaGXQ"",""Username"":""Dave M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/npgZXjZUyfjls8npOTLm7g/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Dave, once again we hope you find someone to fulfill the job but I went with my gut feeling on this one and the job wasn’t fit for us..\n\nBest wishes \nRudy Flores\nSupreme Pool Tile Works"",""Date"":""06/01/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/i8zpXHrAtL4SIOvlEJFULQ/30s.jpg"",""Username"":""Rudy F.""}]",9,"","0 check-in","Supreme Pool Tile Cleaning"
"blue-pelican-pools-murrieta","""02/09/2024""",1,"After paying for months and charged extra for additional cleaning/chemicals pool remained almost black. Had to end up cleaning it myself and stopped this pool service immediately. Would not recommend this company. Found out the guy cracked my filter grids while supposedly cleaning my filter so had to replace all of those. Disaster","{""Friends"":0,""Location"":""Murrieta, CA"",""Photos"":0,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=wBCV2vVpr5QT0fIGYwQPSQ"",""Username"":""Gertie K.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I’m truly sorry to hear about your recent experience, but I want to clarify that it appears the service you encountered was not with our company, perhaps a company with a similar name? We have not ever had a service customer with your name. Nor have we had an experience with cracked filter grids during service or black pools for any of our current or past customers.\n\nWe take such concerns seriously, and while we regret that you had a negative experience, it is important to note that we are not associated with the situation you described. If you have any questions or would like assistance, please feel free to contact us directly. If this is incorrect please let us know as we always work on correcting any situations that might involve us."",""Date"":""03/09/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/pj5bXg3hudmT3m-WCZXNSQ/30s.jpg"",""Username"":""Jesse W.""}]",1,"","0 check-in","Blue Pelican Pools"
"supreme-pool-tile-cleaning-la-quinta","""01/04/2022""",5,"Wow, what a great experience! Rudy and his crew did an amazing job removing the huge amount of calcium buildup on our pool tile. They showed up on time and a wonderful job for an extremely fair price. I highly recommend this company for ALL your sandblasting pool needs.Thank you Supreme Pool Tile Works!!","{""Friends"":118,""Location"":""La Quinta, CA"",""Photos"":4,""Reviews_made"":16,""URL"":""https://www.yelp.com/user_details?userid=sYZBOnJvRr03pgWqbotLIA"",""Username"":""Michelle L.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/2uGN8YJw38s4NIJP3uKX0w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/JCFBeRB5BscGWNdA65I9OQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/DkAkwxW46POI0HeKPQYYWg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/VOKD7x-nkdhIrbXRvaHYAg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",23,"","0 check-in","Supreme Pool Tile Cleaning"
"unikstone-hardscape-chicago-4","""20/08/2024""",5,"Angel is a very cordial, respectful individual. I hired him do a small job in my yard; laying sod that a party I had at the house destroyed. He was quick, efficient and most importantly, I felt very comfortable with him at my home. I'm single and do most things here myself. I had no hesitation going to the neighbors while he worked with the house unlocked. (It is an important consideration for me to feel safe with those at my home) The yard looks great. I most definitely will hire him again for outside work around here.","{""Friends"":59,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/qSRGtCeqNuSJ-dpcIzSjJg/60s.jpg"",""Location"":""Riverside, IL"",""Photos"":24,""Reviews_made"":104,""URL"":""https://www.yelp.com/user_details?userid=nCKi6RikH36VTg2VwEQvcQ"",""Username"":""Stacy M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/PvlQcMkSC3ruleMefzs8mw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"","0 check-in","Unikstone Hardscape"
"petaluma-pool-services-rohnert-park-3","""30/08/2024""",1,"We are new to having a pool, when we closed escrow to our new home we called around and had Petaluma Pool Services come out to look at the pool. The previous home owner was doing their own chemicals and treatments. We told them upon arrival the pool needed a once over and to let us know what it needed. We know nothing about pools! 

When he came out the first time he got lost, passed our house. So this was flag number one. Doesn't everyone have GPS at this point? 

So for the service, they came out scrubbed the pool, adjusted the chemicals, in turn in doing this clogging the pool filters (that they didn't clean or tell us needed to be cleaned) so that the heater didn't get enough water pressure so the pressure switch burned up, he also adjusted all of the settings so that we now were heating the whole pool with the heater instead of our solar. The heater is meant for the hot tub that wouldn't work anymore.  He says he has been in the pool business for 50 yrs!!! Maybe he needs continued education to stay up on the times!

I would steer clear of this company if you have a pool and expensive equipment. Could potentially cause major problems and damage. 

We were charged 660 for two months of service and had to pay for the repair of the high pressure switch and spend two hours on the phone with a pool tech to re-set all the programming.","{""Friends"":147,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Zg7YT5I4ifgL5Zn7mS-EFg/60s.jpg"",""Location"":""Petaluma, CA"",""Photos"":23,""Reviews_made"":25,""URL"":""https://www.yelp.com/user_details?userid=uyedNQePOLrkk1mGBzr6HA"",""Username"":""E. L.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I don’t need GPS to find Williams off Petaluma Hill . Chris gave wrong number of house. He is entitled. He knew everything about pools and I knew nothing. Worst customer in my 50 years as a pool man. My fellow pool men. Run if he calls you."",""Date"":""30/08/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/4o6hB6wVF4ho-u9kCqG4yQ/30s.jpg"",""Username"":""Richard J.""}]",1,"","0 check-in","Petaluma Pool Services"
"pool-troopers-jacksonville","""04/09/2024""",5,"I was a guest at a hotel and Pool Troopers had the contract to service the pool. I was there for many weeks.  The technicians kept that pool crystal clean  they were always professional, on time, and were always friendly. You should know I am not a direct customer, however, after watching these guys, I felt they deserve a great review for there hard work. Thanks!","{""Friends"":0,""Location"":""San Francisco, CA"",""Photos"":0,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=jNaSrC2sKll0Nj9kE-sKiw"",""Username"":""John N.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""John,\n\nThank you for taking your time to write this review. These mean the world to us, we feel this is a huge compliment for our hard-working technicians in the field each day. Thank you again, for this warm accolade."",""Date"":""05/09/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/ku4z9Nih8udkeje6Dr7rLg/30s.jpg"",""Username"":""Patrick K.""}]",1,"","0 check-in","Pool Troopers"
"signature-pool-and-patio-norman-2","""26/08/2024""",1,"The customer service is the worst we have ever experienced.  I have asked the owner multiple times for assistance (to understand the pool they built) and for guidance.  but today I took the dolphin in for maintenance (which I paid for a 3 year warranty) and they told me to take it somewhere else.  when I asked even though I purchased a warranty for their product they wouldn't repair it.  they told me they have 900 on their shelves for repair and couldn't do mine and offered no other help.  I told the sales associate this is why we are unable to do business with them anymore.  she told me she was glad we aren't doing business with them and hoped I had the kind of day I deserved. I had hopes not to share all of our issues over the years with this company. However, after today, I need to let other potential customers know this is how they will be treated.  

This company already has my money so they don't need my service anymore.  I am sad and disappointed!","{""Friends"":0,""Location"":""San Francisco, CA"",""Photos"":0,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=Yk_hv6Ceof_XRs5nILbVKQ"",""Username"":""Lisa J.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Mrs. Billy,\n\nWe strive for transparency and fairness in all customer interactions, and it is important to correct any misinformation that misrepresents our practices. Therefore, I would like to clarify a few points regarding your recent experience with us.\n\nFirstly, the builder did accommodate your requests to the best of their ability, as outlined in your build contract. Also, please review the contract, as the specific brand of robotic cleaner you mentioned is not typically provided by the builder. \n\nFurthermore, Signature Pool & Patio did not sell the Dolphin cleaner to you, and we currently do not offer repairs for that brand.\n\nRegarding the warranty, since the pool is approximately four years old, that would make the warranty expired. We have a surplus of cleaners at this time, and while we initially stated we would be unable to repair yours, we did offer to take it in for repair, though the wait time would have been several months.\n\nAs for the comment about our manager, it is completely inaccurate. The manager did not express any such sentiments. The advice given was to explore other locations for warranty repairs, and her comment about \""having the day you deserve\"" was not intended to reflect negatively but rather as a courteous sign-off after a challenging interaction.\n\nAt Signature Pool & Patio, we strive for every customer and employee to leave with a smile, and we are also disappointed that neither you nor our team had a positive experience. We hope you find a better experience elsewhere and that all involved will have more satisfying interactions in the future."",""Date"":""27/08/2024"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/afmMy0m-mH9uNUxaZZAKpQ/30s.jpg"",""Username"":""B B.""}]",1,"","0 check-in","Signature Pool & Patio"
